,Audio,Visual
0,0.012036970913561061,0.010447185290931348
1,0.008225153319767678,0.008342845025299524
2,0.012354207583494212,0.009184434482231999
3,0.009843494596536523,0.008717561276405893
4,0.010932753700600319,0.008176608190715426
5,0.009935589917979961,0.0071002385743129115
6,0.008515623207749633,0.011543641231232447
7,0.00768924959310066,0.008997348334414035
8,0.007644966747405833,0.007180714190478992
9,0.007712775475232212,0.010707082927087885
